deployment_id,pipeline_id,service,environment,deploy_timestamp,deployed_by,status,commit_id,branch,outcome,has_rollback,rollback_id,rollback_reason,matched_incident_id,incident_priority,incident_category,incident_opened_at,incident_resolved_at,time_to_resolution_hours,day_of_week,day_of_week_num,deploy_hour,is_weekend,is_after_hours,time_bucket,deploy_quarter,month_sin,month_cos,priority_bucket,priority_numeric,is_instability,risk_score_weight,sla_breach_flag,escalation_depth,reopen_risk_score,job_duration_seconds,test_pass_rate,security_finding_count,lines_changed,flaky_test_flag,composite_risk_score
DEP-PIPE-1162-162,PIPE-1162,web-frontend,production,2026-08-18 09:04:47,maya_eng,Success,c224fe,main,stable,0,,,,,,,,0.0,Tuesday,1,9,0,0,Morning (06:00-12:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,0,0,0,,,2066,0.97,0,715,0,15.0
DEP-PIPE-1163-163,PIPE-1163,user-profile,production,2026-08-18 12:48:12,glory_ops,Success,c3a14c,feature/auth-refresh,stable,0,,,,,,,,0.0,Tuesday,1,12,0,0,Afternoon (12:00-18:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,0,0,0,,,1238,0.966,1,788,0,21.0
DEP-PIPE-1164-164,PIPE-1164,notification-worker,production,2026-08-18 14:54:02,maya_eng,Skipped,c8e649,main,stable,0,,,,,,,,0.0,Tuesday,1,14,0,0,Afternoon (12:00-18:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,0,0,0,,,1566,0.958,7,572,0,39.0
DEP-PIPE-1165-165,PIPE-1165,cart-service,staging,2026-08-18 17:32:49,maya_eng,Success,ccb0aa,release/v2.1,stable,0,,,,,,,,0.0,Tuesday,1,17,0,0,Afternoon (12:00-18:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,0,0,0,,,2131,0.984,0,759,0,15.0
DEP-PIPE-1166-166,PIPE-1166,payment-api,production,2026-08-18 18:54:02,alex_dev,Failed,c314a6,release/v2.1,rolled_back,0,,,,,,,,0.0,Tuesday,1,18,0,1,Evening (18:00-24:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,1,2,0,,,2069,0.882,4,765,1,97.44
DEP-PIPE-1167-167,PIPE-1167,notification-worker,production,2026-08-18 20:15:54,jordan_qa,Success,c88c3c,hotfix/payment-timeout,stable,0,,,,,,,,0.0,Tuesday,1,20,0,1,Evening (18:00-24:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,0,0,0,,,2640,0.9719999999999999,0,653,0,33.0
DEP-PIPE-1168-168,PIPE-1168,notification-worker,production,2026-08-18 23:42:51,saanvi_lead,Failed,ca2598,main,rolled_back,1,RBK-8019,ElevatedErrorRate_5xx (Error budget breached > 2.5%),,,,,,0.0,Tuesday,1,23,0,1,Evening (18:00-24:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,1,2,0,,,1239,0.9059999999999999,5,711,1,95.52
DEP-PIPE-1169-169,PIPE-1169,cart-service,production,2026-08-19 02:44:37,glory_ops,Success,ce2a1a,hotfix/payment-timeout,stable,0,,,,,,,,0.0,Wednesday,2,2,0,1,Night (00:00-06:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,0,0,0,,,1791,0.978,2,452,0,45.0
DEP-PIPE-1170-170,PIPE-1170,inventory-db-migrator,production,2026-08-19 04:17:57,saanvi_lead,Failed,c2e6bc,hotfix/payment-timeout,rolled_back,1,RBK-8020,ElevatedErrorRate_5xx (Error budget breached > 2.5%),,,,,,0.0,Wednesday,2,4,0,1,Night (00:00-06:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,1,2,0,,,1534,0.9400000000000001,8,417,0,92.8
DEP-PIPE-1171-171,PIPE-1171,web-frontend,production,2026-08-19 07:12:48,saanvi_lead,Success,c84b6f,feature/auth-refresh,stable,0,,,,,,,,0.0,Wednesday,2,7,0,1,Morning (06:00-12:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,0,0,0,,,1864,0.968,0,675,0,33.0
DEP-PIPE-1172-172,PIPE-1172,user-profile,production,2026-08-19 09:19:36,jordan_qa,Skipped,c3da81,main,stable,0,,,,,,,,0.0,Wednesday,2,9,0,0,Morning (06:00-12:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,0,0,0,,,2315,0.9460000000000001,2,822,0,27.32
DEP-PIPE-1173-173,PIPE-1173,web-frontend,production,2026-08-19 10:49:09,alex_dev,Success,c1db32,feature/auth-refresh,stable,0,,,,,,,,0.0,Wednesday,2,10,0,0,Morning (06:00-12:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,0,0,0,,,1680,0.99,1,737,0,21.0
DEP-PIPE-1174-174,PIPE-1174,user-profilee,development,2026-08-19 14:41:25,jordan_qa,Success,c1d85b,feature/auth-refresh,stable,0,,,,,,,,0.0,Wednesday,2,14,0,0,Afternoon (12:00-18:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,0,0,0,,,1619,0.8859999999999999,1,361,1,26.12
DEP-PIPE-1175-175,PIPE-1175,web-frontend,production,2026-08-19 16:14:40,system_bot,Success,c18f0f,release/v2.1,stable,0,,,,,,,,0.0,Wednesday,2,16,0,0,Afternoon (12:00-18:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,0,0,0,,,1070,0.9719999999999999,0,663,0,15.0
DEP-PIPE-1176-176,PIPE-1176,notification-worker,production,2026-08-19 19:25:01,alex_dev,Success,ca7650,main,stable,0,,,,,,,,0.0,Wednesday,2,19,0,1,Evening (18:00-24:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,0,0,0,,,1787,0.974,0,732,0,33.0
DEP-PIPE-1177-177,PIPE-1177,auth-service,production,2026-08-19 22:36:32,jordan_qa,Skipped,cf310c,main,stable,0,,,,,,,,0.0,Wednesday,2,22,0,1,Evening (18:00-24:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,0,0,0,,,1043,0.93,7,829,0,58.6
DEP-PIPE-1178-178,PIPE-1178,inventory-db-migrator,production,2026-08-20 01:28:46,alex_dev,Failed,ce6faa,main,rolled_back,1,RBK-8021,ElevatedErrorRate_5xx (Error budget breached > 2.5%),,,,,,0.0,Thursday,3,1,0,1,Night (00:00-06:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,1,2,0,,,1960,0.9059999999999999,2,833,1,83.52
DEP-PIPE-1179-179,PIPE-1179,auth-service,staging,2026-08-20 03:32:38,jordan_qa,Success,c3f416,release/v2.1,stable,0,,,,,,,,0.0,Thursday,3,3,0,1,Night (00:00-06:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,0,0,0,,,2022,0.9879999999999999,5,836,0,57.0
DEP-PIPE-1180-180,PIPE-1180,auth-servicee,development,2026-08-20 06:59:37,maya_eng,Success,c3d31d,main,stable,0,,,,,,,,0.0,Thursday,3,6,0,1,Morning (06:00-12:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,0,0,0,,,1533,0.976,2,735,0,45.0
DEP-PIPE-1181-181,PIPE-1181,inventory-db-migrator,staging,2026-08-20 08:38:55,maya_eng,Success,ce92f6,hotfix/payment-timeout,stable,0,,,,,,,,0.0,Thursday,3,8,0,1,Morning (06:00-12:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,0,0,0,,,1229,0.986,0,493,0,33.0
DEP-PIPE-1182-182,PIPE-1182,inventory-db-migrator,staging,2026-08-20 11:17:49,glory_ops,Skipped,cd1c08,main,stable,0,,,,,,,,0.0,Thursday,3,11,0,0,Morning (06:00-12:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,0,0,0,,,1770,0.9199999999999999,5,762,1,41.4
DEP-PIPE-1183-183,PIPE-1183,inventory-db-migrator,production,2026-08-20 12:34:31,system_bot,Success,cdd8c5,main,stable,0,,,,,,,,0.0,Thursday,3,12,0,0,Afternoon (12:00-18:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,0,0,0,,,1840,0.968,1,793,0,21.0
DEP-PIPE-1184-184,PIPE-1184,auth-service,production,2026-08-20 15:06:42,alex_dev,Success,c8e60a,release/v2.1,stable,0,,,,,,,,0.0,Thursday,3,15,0,0,Afternoon (12:00-18:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,0,0,0,,,1424,0.9719999999999999,1,591,0,21.0
DEP-PIPE-1185-185,PIPE-1185,auth-service,production,2026-08-20 18:57:51,saanvi_lead,Failed,c69f10,main,rolled_back,1,RBK-8022,DatabaseDeadlockOnMigration (Schema lock timeout),,,,,,0.0,Thursday,3,18,0,1,Evening (18:00-24:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,1,2,0,,,1303,0.962,5,807,0,92.0
DEP-PIPE-1186-186,PIPE-1186,user-profilee,development,2026-08-20 20:28:36,alex_dev,Success,c55410,main,stable,0,,,,,,,,0.0,Thursday,3,20,0,1,Evening (18:00-24:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,0,0,0,,,2122,0.974,3,837,0,51.0
DEP-PIPE-1187-187,PIPE-1187,cart-service,production,2026-08-20 23:18:03,system_bot,Skipped,c72caf,main,stable,0,,,,,,,,0.0,Thursday,3,23,0,1,Evening (18:00-24:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,0,0,0,,,1049,0.952,4,702,0,57.0
DEP-PIPE-1188-188,PIPE-1188,notification-workere,development,2026-08-21 00:27:23,maya_eng,Skipped,c206a1,feature/auth-refresh,stable,0,,,,,,,,0.0,Friday,4,0,0,1,Night (00:00-06:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,0,0,0,,,1004,0.89,8,349,1,61.8
DEP-PIPE-1189-189,PIPE-1189,inventory-db-migrator,staging,2026-08-21 02:23:30,glory_ops,Success,cb12e4,main,stable,0,,,,,,,,0.0,Friday,4,2,0,1,Night (00:00-06:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,0,0,0,,,900,0.978,3,618,0,51.0
DEP-PIPE-1190-190,PIPE-1190,payment-api,staging,2026-08-21 04:39:09,saanvi_lead,Success,c7c56b,feature/auth-refresh,stable,0,,,,,,,,0.0,Friday,4,4,0,1,Night (00:00-06:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,0,0,0,,,2340,0.974,0,841,0,33.0
DEP-PIPE-1191-191,PIPE-1191,auth-service,production,2026-08-21 07:01:35,system_bot,Success,cdd321,main,stable,0,,,,,,,,0.0,Friday,4,7,0,1,Morning (06:00-12:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,0,0,0,,,1497,0.978,1,827,0,39.0
DEP-PIPE-1192-192,PIPE-1192,auth-service,production,2026-08-21 08:23:10,glory_ops,Success,ccca84,hotfix/payment-timeout,stable,0,,,,,,,,0.0,Friday,4,8,0,1,Morning (06:00-12:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,0,0,0,,,1563,0.982,2,721,0,45.0
DEP-PIPE-1193-193,PIPE-1193,payment-api,production,2026-08-21 10:43:00,jordan_qa,Skipped,cabbef,hotfix/payment-timeout,stable,0,,,,,,,,0.0,Friday,4,10,0,0,Morning (06:00-12:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,0,0,0,,,2362,0.892,4,170,1,43.64
DEP-PIPE-1194-194,PIPE-1194,user-profile,production,2026-08-21 14:17:57,jordan_qa,Success,cb28cb,release/v2.1,stable,0,,,,,,,,0.0,Friday,4,14,0,0,Afternoon (12:00-18:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,0,0,0,,,2170,0.974,1,817,0,21.0
DEP-PIPE-1195-195,PIPE-1195,user-profilee,development,2026-08-21 16:30:57,maya_eng,Success,c6d2d2,main,stable,0,,,,,,,,0.0,Friday,4,16,0,0,Afternoon (12:00-18:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,0,0,0,,,2313,0.97,2,825,0,27.0
DEP-PIPE-1196-196,PIPE-1196,user-profile,production,2026-08-21 17:30:18,maya_eng,Success,c79348,release/v2.1,stable,0,,,,,,,,0.0,Friday,4,17,0,0,Afternoon (12:00-18:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,0,0,0,,,1731,0.97,0,661,0,15.0
DEP-PIPE-1197-197,PIPE-1197,web-frontende,development,2026-08-21 21:02:23,saanvi_lead,Skipped,cda9f5,main,stable,0,,,,,,,,0.0,Friday,4,21,0,1,Evening (18:00-24:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,0,0,0,,,1627,0.9199999999999999,3,565,1,53.4
DEP-PIPE-1198-198,PIPE-1198,web-frontend,production,2026-08-21 22:39:39,system_bot,Success,c3fc1d,main,stable,0,,,,,,,,0.0,Friday,4,22,0,1,Evening (18:00-24:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,0,0,0,,,1692,0.938,7,825,0,57.96
DEP-PIPE-1199-199,PIPE-1199,payment-api,production,2026-08-22 01:47:29,system_bot,Success,cbc7d4,hotfix/payment-timeout,stable,0,,,,,,,,0.0,Saturday,5,1,1,1,Night (00:00-06:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,0,0,0,,,1172,0.976,3,817,0,73.0
DEP-PIPE-1200-200,PIPE-1200,payment-api,production,2026-08-22 02:56:18,jordan_qa,Success,c3b0ec,release/v2.1,stable,0,,,,,,,,0.0,Saturday,5,2,1,1,Night (00:00-06:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,0,0,0,,,1637,0.966,0,664,0,55.0
DEP-PIPE-1201-201,PIPE-1201,user-profile,production,2026-08-22 06:55:51,system_bot,Skipped,c6ddf4,main,stable,0,,,,,,,,0.0,Saturday,5,6,1,1,Morning (06:00-12:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,0,0,0,,,2419,0.9460000000000001,2,741,0,67.32
DEP-PIPE-1202-202,PIPE-1202,cart-service,production,2026-08-22 09:19:55,maya_eng,Success,cecdec,release/v2.1,stable,0,,,,,,,,0.0,Saturday,5,9,1,0,Morning (06:00-12:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,0,0,0,,,1479,0.9719999999999999,3,554,0,55.0
DEP-PIPE-1203-203,PIPE-1203,inventory-db-migratore,development,2026-08-22 13:18:45,alex_dev,Success,c54448,hotfix/payment-timeout,stable,0,,,,,,,,0.0,Saturday,5,13,1,0,Afternoon (12:00-18:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,0,0,0,,,1941,0.968,0,695,0,37.0
DEP-PIPE-1204-204,PIPE-1204,cart-service,production,2026-08-22 15:35:54,alex_dev,Skipped,c82079,hotfix/payment-timeout,stable,0,,,,,,,,0.0,Saturday,5,15,1,0,Afternoon (12:00-18:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,0,0,0,,,1442,0.95,9,707,0,61.0
DEP-PIPE-1205-205,PIPE-1205,inventory-db-migratore,development,2026-08-22 19:00:38,system_bot,Success,c86e6e,main,stable,0,,,,,,,,0.0,Saturday,5,19,1,1,Evening (18:00-24:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,0,0,0,,,1846,0.9800000000000001,1,752,0,61.0
DEP-PIPE-1206-206,PIPE-1206,notification-worker,production,2026-08-22 22:19:27,system_bot,Skipped,c945a8,main,stable,0,,,,,,,,0.0,Saturday,5,22,1,1,Evening (18:00-24:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,0,0,0,,,1397,0.9219999999999999,5,305,0,81.24
DEP-PIPE-1207-207,PIPE-1207,auth-service,production,2026-08-23 02:17:29,alex_dev,Failed,c194ca,main,rolled_back,1,RBK-8023,MemoryLeakDetected (Container OOMKilled),,,,,,0.0,Sunday,6,2,1,1,Night (00:00-06:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,1,2,0,,,1490,0.9480000000000001,5,719,0,100.0
DEP-PIPE-1208-208,PIPE-1208,cart-service,production,2026-08-23 04:15:20,glory_ops,Success,c8b91e,main,stable,0,,,,,,,,0.0,Sunday,6,4,1,1,Night (00:00-06:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,0,0,0,,,1463,0.974,1,772,0,61.0
DEP-PIPE-1209-209,PIPE-1209,inventory-db-migrator,production,2026-08-23 07:44:58,jordan_qa,Failed,c45423,main,rolled_back,0,,,,,,,,0.0,Sunday,6,7,1,1,Morning (06:00-12:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,1,2,0,,,1513,0.9279999999999999,4,673,0,100.0
DEP-PIPE-1210-210,PIPE-1210,web-frontend,staging,2026-08-23 11:00:35,system_bot,Success,c8bf0c,main,stable,0,,,,,,,,0.0,Sunday,6,11,1,0,Morning (06:00-12:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,0,0,0,,,2306,0.974,1,593,0,43.0
DEP-PIPE-1211-211,PIPE-1211,user-profile,production,2026-08-23 14:24:14,jordan_qa,Success,ccd16d,hotfix/payment-timeout,stable,0,,,,,,,,0.0,Sunday,6,14,1,0,Afternoon (12:00-18:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,0,0,0,,,1917,0.976,1,683,0,43.0
DEP-PIPE-1212-212,PIPE-1212,notification-worker,production,2026-08-23 17:36:56,system_bot,Failed,ce1352,release/v2.1,rolled_back,1,RBK-8024,HealthCheckFailed (HTTP 503 Service Unavailable on /healthz),,,,,,0.0,Sunday,6,17,1,0,Afternoon (12:00-18:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,1,2,0,,,2177,0.898,3,740,1,94.16
DEP-PIPE-1213-213,PIPE-1213,notification-worker,staging,2026-08-23 20:06:40,glory_ops,Success,c56fe3,feature/auth-refresh,stable,0,,,,,,,,0.0,Sunday,6,20,1,1,Evening (18:00-24:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,0,0,0,,,1723,0.9719999999999999,4,834,0,79.0
DEP-PIPE-1214-214,PIPE-1214,web-frontend,production,2026-08-23 21:58:11,system_bot,Failed,c8e000,release/v2.1,rolled_back,0,,,,,,,,0.0,Sunday,6,21,1,1,Evening (18:00-24:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,1,2,0,,,1411,0.8879999999999999,2,526,1,100.0
DEP-PIPE-1215-215,PIPE-1215,inventory-db-migrator,production,2026-08-24 01:34:33,system_bot,Success,c8261c,feature/auth-refresh,stable,0,,,,,,,,0.0,Monday,0,1,0,1,Night (00:00-06:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,0,0,0,,,1697,0.9719999999999999,1,814,0,39.0
DEP-PIPE-1216-216,PIPE-1216,payment-apie,development,2026-08-24 03:42:48,system_bot,Skipped,c5146f,main,stable,0,,,,,,,,0.0,Monday,0,3,0,1,Night (00:00-06:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,0,0,0,,,2236,0.952,4,559,0,57.0
DEP-PIPE-1217-217,PIPE-1217,payment-api,production,2026-08-24 06:30:41,glory_ops,Failed,ce67fc,main,rolled_back,1,RBK-8025,SecurityScanAlert_PostDeploy (Critical CVE in dynamic bundle),,,,,,0.0,Monday,0,6,0,1,Morning (06:00-12:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,1,2,0,,,1531,0.942,3,714,0,86.64
DEP-PIPE-1218-218,PIPE-1218,user-profile,production,2026-08-24 08:47:53,glory_ops,Success,c3771d,release/v2.1,stable,0,,,,,,,,0.0,Monday,0,8,0,1,Morning (06:00-12:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,0,0,0,,,2122,0.968,3,775,0,51.0
DEP-PIPE-1219-219,PIPE-1219,cart-servicee,development,2026-08-24 12:38:34,maya_eng,Success,c2d805,feature/auth-refresh,stable,0,,,,,,,,0.0,Monday,0,12,0,0,Afternoon (12:00-18:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,0,0,0,,,1542,0.978,2,841,0,27.0
DEP-PIPE-1220-220,PIPE-1220,notification-worker,production,2026-08-24 14:40:48,maya_eng,Success,c6af80,main,stable,0,,,,,,,,0.0,Monday,0,14,0,0,Afternoon (12:00-18:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,0,0,0,,,1378,0.978,3,826,0,33.0
DEP-PIPE-1221-221,PIPE-1221,inventory-db-migratore,development,2026-08-24 17:57:12,alex_dev,Skipped,ce7370,main,stable,0,,,,,,,,0.0,Monday,0,17,0,0,Afternoon (12:00-18:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,0,0,0,,,1825,0.898,3,55,1,37.16
DEP-PIPE-1222-222,PIPE-1222,inventory-db-migratore,development,2026-08-24 19:07:35,jordan_qa,Success,cc466f,hotfix/payment-timeout,stable,0,,,,,,,,0.0,Monday,0,19,0,1,Evening (18:00-24:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,0,0,0,,,1101,0.97,2,788,0,45.0
DEP-PIPE-1223-223,PIPE-1223,user-profile,production,2026-08-24 20:47:22,jordan_qa,Failed,c31b0f,feature/auth-refresh,rolled_back,1,RBK-8026,DatabaseDeadlockOnMigration (Schema lock timeout),,,,,,0.0,Monday,0,20,0,1,Evening (18:00-24:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,1,2,0,,,1785,0.9219999999999999,9,690,0,94.24
DEP-PIPE-1224-224,PIPE-1224,web-frontend,production,2026-08-25 00:24:30,system_bot,Success,c863ef,main,stable,0,,,,,,,,0.0,Tuesday,1,0,0,1,Night (00:00-06:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,0,0,0,,,2200,0.992,2,822,0,45.0
DEP-PIPE-1225-225,PIPE-1225,payment-api,staging,2026-08-25 01:20:13,jordan_qa,Success,ce6d31,hotfix/payment-timeout,stable,0,,,,,,,,0.0,Tuesday,1,1,0,1,Night (00:00-06:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,0,0,0,,,1270,0.974,1,641,0,39.0
DEP-PIPE-1226-226,PIPE-1226,user-profilee,development,2026-08-25 04:15:21,saanvi_lead,Success,c4ae24,hotfix/payment-timeout,stable,0,,,,,,,,0.0,Tuesday,1,4,0,1,Night (00:00-06:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,0,0,0,,,1017,0.968,1,767,0,39.0
DEP-PIPE-1227-227,PIPE-1227,web-frontend,production,2026-08-25 06:24:08,jordan_qa,Skipped,cd899f,release/v2.1,stable,0,,,,,,,,0.0,Tuesday,1,6,0,1,Morning (06:00-12:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,0,0,0,,,2122,0.95,5,463,0,57.0
DEP-PIPE-1228-228,PIPE-1228,cart-service,production,2026-08-25 08:59:27,saanvi_lead,Success,c328f4,release/v2.1,stable,0,,,,,,,,0.0,Tuesday,1,8,0,1,Morning (06:00-12:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,0,0,0,,,1680,0.968,3,782,0,51.0
DEP-PIPE-1229-229,PIPE-1229,web-frontend,production,2026-08-25 10:20:34,system_bot,Success,c7a550,main,stable,0,,,,,,,,0.0,Tuesday,1,10,0,0,Morning (06:00-12:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,0,0,0,,,1288,0.978,1,800,0,21.0
DEP-PIPE-1230-230,PIPE-1230,cart-service,production,2026-08-25 13:42:28,glory_ops,Success,c1c8f8,release/v2.1,stable,0,,,,,,,,0.0,Tuesday,1,13,0,0,Afternoon (12:00-18:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,0,0,0,,,1453,0.97,0,660,0,15.0
DEP-PIPE-1231-231,PIPE-1231,web-frontend,staging,2026-08-25 17:25:23,alex_dev,Success,c24bc4,release/v2.1,stable,0,,,,,,,,0.0,Tuesday,1,17,0,0,Afternoon (12:00-18:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,0,0,0,,,982,0.978,0,764,0,15.0
DEP-PIPE-1232-232,PIPE-1232,cart-service,production,2026-08-25 19:54:15,saanvi_lead,Failed,cf31c5,main,rolled_back,1,RBK-8027,HealthCheckFailed (HTTP 503 Service Unavailable on /healthz),,,,,,0.0,Tuesday,1,19,0,1,Evening (18:00-24:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,1,2,0,,,1382,0.9480000000000001,4,565,0,92.16
DEP-PIPE-1233-233,PIPE-1233,notification-worker,production,2026-08-25 21:21:27,glory_ops,Success,c7a65b,hotfix/payment-timeout,stable,0,,,,,,,,0.0,Tuesday,1,21,0,1,Evening (18:00-24:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,0,0,0,,,804,0.966,0,828,0,33.0
DEP-PIPE-1234-234,PIPE-1234,user-profilee,development,2026-08-26 01:23:28,maya_eng,Success,c79958,main,stable,0,,,,,,,,0.0,Wednesday,2,1,0,1,Night (00:00-06:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,0,0,0,,,1779,0.9800000000000001,2,824,0,45.0
DEP-PIPE-1235-235,PIPE-1235,notification-worker,production,2026-08-26 04:57:52,saanvi_lead,Success,c79bd0,release/v2.1,stable,0,,,,,,,,0.0,Wednesday,2,4,0,1,Night (00:00-06:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,0,0,0,,,2282,0.97,0,710,0,33.0
DEP-PIPE-1236-236,PIPE-1236,notification-worker,production,2026-08-26 07:27:10,glory_ops,Success,c6e517,feature/auth-refresh,stable,0,,,,,,,,0.0,Wednesday,2,7,0,1,Morning (06:00-12:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,0,0,0,,,1328,0.974,0,818,0,33.0
DEP-PIPE-1237-237,PIPE-1237,web-frontend,production,2026-08-26 09:21:33,glory_ops,Success,ceb706,hotfix/payment-timeout,stable,0,,,,,,,,0.0,Wednesday,2,9,0,0,Morning (06:00-12:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,0,0,0,,,1719,0.982,0,712,0,15.0
DEP-PIPE-1238-238,PIPE-1238,payment-api,production,2026-08-26 12:08:31,glory_ops,Skipped,c97b55,hotfix/payment-timeout,stable,0,,,,,,,,0.0,Wednesday,2,12,0,0,Afternoon (12:00-18:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,0,0,0,,,1738,0.89,3,788,1,37.8
DEP-PIPE-1239-239,PIPE-1239,user-profile,production,2026-08-26 13:35:26,glory_ops,Skipped,c37144,main,stable,0,,,,,,,,0.0,Wednesday,2,13,0,0,Afternoon (12:00-18:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,0,0,0,,,1683,0.916,2,175,1,29.72
DEP-PIPE-1240-240,PIPE-1240,cart-service,staging,2026-08-26 16:44:44,maya_eng,Success,c9d62d,release/v2.1,stable,0,,,,,,,,0.0,Wednesday,2,16,0,0,Afternoon (12:00-18:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,0,0,0,,,2251,0.97,2,667,0,27.0
DEP-PIPE-1241-241,PIPE-1241,notification-worker,production,2026-08-26 18:38:52,jordan_qa,Failed,cb12ab,hotfix/payment-timeout,rolled_back,1,RBK-8028,LatencySLA_Exceeded (p99 latency spiked > 2500ms),,,,,,0.0,Wednesday,2,18,0,1,Evening (18:00-24:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,1,2,0,,,1669,0.866,1,353,1,80.72
DEP-PIPE-1242-242,PIPE-1242,cart-service,production,2026-08-26 21:56:15,jordan_qa,Success,c94541,main,stable,0,,,,,,,,0.0,Wednesday,2,21,0,1,Evening (18:00-24:00),Q3,-0.8660254037844385,-0.5000000000000004,None / Stable,5,0,0,0,,,1509,0.974,3,495,0,51.0
